"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2019","3,956.6","4,035.4","4,074.7","3,956.6","67.68K","-1.95%"
"03/29/2019","4,035.4","3,956.6","4,133.8","3,936.9","243.50K","0.49%"
"03/28/2019","4,015.7","4,035.4","4,045.2","3,936.9","170.85K","-0.49%"
"03/27/2019","4,035.4","4,094.4","4,123.9","4,035.4","134.45K","-1.44%"
"03/26/2019","4,094.4","4,143.6","4,212.5","4,035.4","220.42K","-0.95%"
"03/25/2019","4,133.8","3,848.4","4,183.0","3,661.3","690.32K","5.26%"
"03/22/2019","3,927.1","3,858.2","3,936.9","3,740.1","322.89K","0.76%"
"03/21/2019","3,897.6","4,084.6","4,123.9","3,897.6","542.12K","-6.16%"
"03/20/2019","4,153.5","4,133.8","4,163.3","4,005.8","996.08K","4.20%"
"03/19/2019","3,986.1","3,986.1","3,986.1","3,936.9","1.13M","6.86%"
"03/18/2019","3,730.2","3,474.3","3,730.2","3,474.3","725.10K","6.76%"
"03/15/2019","3,494.0","3,533.4","3,533.4","3,474.3","141.26K","0.00%"
"03/14/2019","3,494.0","3,444.8","3,543.2","3,444.8","98.87K","-0.84%"
"03/13/2019","3,523.6","3,513.7","3,523.6","3,494.0","53.83K","0.28%"
"03/12/2019","3,513.7","3,513.7","3,513.7","3,346.4","81.88K","0.00%"
"03/11/2019","3,513.7","3,523.6","3,543.2","3,494.0","96.22K","-0.28%"
"03/08/2019","3,523.6","3,582.6","3,582.6","3,503.9","47.10K","-1.65%"
"03/07/2019","3,582.6","3,503.9","3,592.5","3,474.3","212.68K","2.25%"
"03/06/2019","3,503.9","3,494.0","3,513.7","3,454.7","81.53K","0.85%"
"03/05/2019","3,474.3","3,435.0","3,533.4","3,395.6","283.81K","1.14%"
"03/04/2019","3,435.0","3,444.8","3,444.8","3,405.4","38.20K","-0.28%"
"03/01/2019","3,444.8","3,464.5","3,464.5","3,356.2","35.75K","1.45%"
"02/28/2019","3,395.6","3,444.8","3,444.8","3,395.6","74.90K","-1.43%"
"02/27/2019","3,444.8","3,435.0","3,444.8","3,395.6","77.66K","0.58%"
"02/26/2019","3,425.1","3,444.8","3,444.8","3,395.6","66.29K","0.87%"
"02/25/2019","3,395.6","3,435.0","3,435.0","3,395.6","60.26K","-1.15%"
"02/22/2019","3,435.0","3,444.8","3,444.8","3,366.1","30.75K","-0.28%"
"02/21/2019","3,444.8","3,444.8","3,454.7","3,395.6","20.10K","-0.29%"
"02/20/2019","3,454.7","3,454.7","3,464.5","3,405.4","87.32K","0.00%"
"02/19/2019","3,454.7","3,464.5","3,464.5","3,425.1","21.07K","0.00%"
"02/18/2019","3,454.7","3,474.3","3,474.3","3,435.0","39.09K","0.29%"
"02/15/2019","3,444.8","3,444.8","3,464.5","3,425.1","48.33K","-0.29%"
"02/14/2019","3,454.7","3,444.8","3,474.3","3,425.1","55.14K","0.29%"
"02/13/2019","3,444.8","3,494.0","3,494.0","3,415.3","93.02K","-0.29%"
"02/12/2019","3,454.7","3,474.3","3,513.7","3,444.8","219.87K","0.29%"
"02/11/2019","3,444.8","3,346.4","3,444.8","3,346.4","65.00K","0.86%"
"02/01/2019","3,415.3","3,444.8","3,444.8","3,385.8","31.52K","0.58%"
"01/31/2019","3,395.6","3,435.0","3,444.8","3,336.5","54.77K","1.47%"
"01/30/2019","3,346.4","3,405.4","3,405.4","3,346.4","76.56K","-1.45%"
"01/29/2019","3,395.6","3,385.8","3,444.8","3,287.3","43.32K","0.29%"
"01/28/2019","3,385.8","3,346.4","3,385.8","3,267.7","143.05K","1.48%"
"01/25/2019","3,336.5","3,277.5","3,356.2","3,248.0","85.10K","1.19%"
"01/24/2019","3,297.2","3,395.6","3,395.6","3,297.2","19.09K","-1.18%"
"01/23/2019","3,336.5","3,366.1","3,366.1","3,326.7","14.48K","-0.30%"
"01/22/2019","3,346.4","3,395.6","3,395.6","3,346.4","21.42K","-1.16%"
"01/21/2019","3,385.8","3,307.0","3,405.4","3,307.0","43.49K","1.78%"
"01/18/2019","3,326.7","3,346.4","3,444.8","3,326.7","31.48K","-2.03%"
"01/17/2019","3,395.6","3,395.6","3,464.5","3,395.6","19.61K","-1.43%"
"01/16/2019","3,444.8","3,415.3","3,444.8","3,395.6","84.99K","0.86%"
"01/15/2019","3,415.3","3,375.9","3,494.0","3,307.0","136.55K","1.17%"
"01/14/2019","3,375.9","3,346.4","3,395.6","3,326.7","45.93K","0.59%"
"01/11/2019","3,356.2","3,366.1","3,385.8","3,326.7","118.97K","-0.29%"
"01/10/2019","3,366.1","3,326.7","3,444.8","3,326.7","184.26K","2.09%"
"01/09/2019","3,297.2","3,346.4","3,356.2","3,257.8","46.14K","-1.47%"
"01/08/2019","3,346.4","3,346.4","3,346.4","3,307.0","102.85K","0.00%"
"01/07/2019","3,346.4","3,248.0","3,356.2","3,248.0","28.21K","3.03%"
"01/04/2019","3,248.0","3,287.3","3,307.0","3,218.4","158.20K","-1.49%"
"01/03/2019","3,297.2","3,346.4","3,346.4","3,248.0","82.09K","-0.89%"
"01/02/2019","3,326.7","3,277.5","3,366.1","3,248.0","44.19K","-1.17%"
"12/28/2018","3,366.1","3,375.9","3,385.8","3,198.8","75.07K","-0.29%"
"12/27/2018","3,375.9","3,267.7","3,395.6","3,267.7","126.34K","3.31%"
"12/26/2018","3,267.7","3,188.9","3,277.5","3,061.0","161.85K","6.41%"
"12/25/2018","3,070.8","3,149.5","3,169.2","3,070.8","146.39K","-3.10%"
"12/24/2018","3,169.2","3,248.0","3,248.0","3,169.2","60.02K","-2.43%"
"12/21/2018","3,248.0","3,248.0","3,267.7","3,228.3","132.95K","-0.90%"
"12/20/2018","3,277.5","3,297.2","3,297.2","3,238.1","80.22K","1.52%"
"12/19/2018","3,228.3","3,228.3","3,287.3","3,218.4","44.46K","0.00%"
"12/18/2018","3,228.3","3,297.2","3,297.2","3,228.3","70.59K","-2.09%"
"12/17/2018","3,297.2","3,307.0","3,336.5","3,257.8","44.19K","0.00%"
"12/14/2018","3,297.2","3,346.4","3,346.4","3,297.2","37.37K","-1.18%"
"12/13/2018","3,336.5","3,346.4","3,346.4","3,248.0","230.64K","-0.59%"
"12/12/2018","3,356.2","3,336.5","3,356.2","3,326.7","13.90K","0.00%"
"12/11/2018","3,356.2","3,346.4","3,356.2","3,316.9","39.69K","-0.58%"
"12/10/2018","3,375.9","3,385.8","3,385.8","3,346.4","22.55K","-0.29%"
"12/07/2018","3,385.8","3,346.4","3,395.6","3,346.4","89.00K","1.48%"
"12/06/2018","3,336.5","3,375.9","3,375.9","3,326.7","117.17K","-0.88%"
"12/05/2018","3,366.1","3,346.4","3,385.8","3,326.7","109.92K","0.59%"
"12/04/2018","3,346.4","3,346.4","3,435.0","3,346.4","90.82K","0.00%"
"12/03/2018","3,346.4","3,326.7","3,385.8","3,287.3","146.37K","1.80%"
"11/30/2018","3,287.3","3,277.5","3,287.3","3,238.1","65.34K","0.30%"
"11/29/2018","3,277.5","3,267.7","3,287.3","3,248.0","73.57K","0.30%"
"11/28/2018","3,267.7","3,248.0","3,267.7","3,208.6","40.65K","0.61%"
"11/27/2018","3,248.0","3,248.0","3,277.5","3,238.1","100.22K","0.00%"
"11/26/2018","3,248.0","3,248.0","3,248.0","3,198.8","19.41K","0.61%"
"11/23/2018","3,228.3","3,248.0","3,346.4","3,228.3","32.13K","0.92%"
"11/22/2018","3,198.8","3,248.0","3,248.0","3,198.8","82.60K","-0.91%"
"11/21/2018","3,228.3","3,208.6","3,228.3","3,159.4","87.92K","0.61%"
"11/20/2018","3,208.6","3,198.8","3,218.4","3,188.9","33.58K","0.00%"
"11/19/2018","3,208.6","3,267.7","3,267.7","3,188.9","82.04K","0.00%"
"11/16/2018","3,208.6","3,179.1","3,248.0","3,179.1","68.82K","0.93%"
"11/15/2018","3,179.1","3,208.6","3,238.1","3,169.2","93.85K","-1.82%"
"11/14/2018","3,238.1","3,248.0","3,257.8","3,169.2","104.79K","-0.30%"
"11/13/2018","3,248.0","3,070.8","3,267.7","3,070.8","83.85K","-0.90%"
"11/12/2018","3,277.5","3,248.0","3,277.5","3,248.0","57.95K","-0.30%"
"11/09/2018","3,287.3","3,277.5","3,287.3","3,248.0","48.97K","0.30%"
"11/08/2018","3,277.5","3,346.4","3,346.4","3,267.7","42.14K","-0.30%"
"11/07/2018","3,287.3","3,297.2","3,307.0","3,287.3","71.29K","0.00%"
"11/06/2018","3,287.3","3,248.0","3,316.9","3,248.0","82.30K","1.21%"
"11/05/2018","3,248.0","3,316.9","3,316.9","3,238.1","60.37K","-2.08%"
"11/02/2018","3,316.9","3,326.7","3,326.7","3,238.1","163.42K","2.12%"
"11/01/2018","3,248.0","3,297.2","3,297.2","3,248.0","54.17K","-0.90%"
"10/31/2018","3,277.5","3,248.0","3,287.3","3,228.3","63.87K","1.84%"
"10/30/2018","3,218.4","3,238.1","3,336.5","3,198.8","75.39K","-0.31%"
"10/29/2018","3,228.3","3,248.0","3,257.8","3,208.6","53.90K","0.00%"
"10/26/2018","3,228.3","3,248.0","3,346.4","3,228.3","102.34K","-0.30%"
"10/25/2018","3,238.1","3,336.5","3,336.5","3,149.5","166.71K","-2.95%"
"10/24/2018","3,336.5","3,375.9","3,444.8","3,277.5","78.42K","-1.46%"
"10/23/2018","3,385.8","3,494.0","3,494.0","3,356.2","108.63K","-3.10%"
"10/22/2018","3,494.0","3,454.7","3,523.6","3,444.8","106.64K","0.00%"
"10/19/2018","3,494.0","3,444.8","3,494.0","3,444.8","151.19K","-1.12%"
"10/18/2018","3,533.4","3,592.5","3,592.5","3,474.3","116.54K","-1.65%"
"10/17/2018","3,592.5","3,631.8","3,641.7","3,572.8","134.21K","0.55%"
"10/16/2018","3,572.8","3,454.7","3,631.8","3,454.7","158.27K","2.54%"
"10/15/2018","3,484.2","3,572.8","3,572.8","3,415.3","180.49K","1.14%"
"10/12/2018","3,444.8","3,346.4","3,484.2","3,346.4","249.60K","1.45%"
"10/11/2018","3,395.6","3,543.2","3,543.2","3,395.6","506.63K","-6.76%"
"10/10/2018","3,641.7","3,651.5","3,671.2","3,592.5","278.35K","-0.27%"
"10/09/2018","3,651.5","3,641.7","3,740.1","3,641.7","141.77K","-1.33%"
"10/08/2018","3,700.7","3,769.6","3,789.3","3,661.3","237.25K","-1.05%"
"10/05/2018","3,740.1","3,799.1","3,799.1","3,740.1","316.69K","-1.30%"
"10/04/2018","3,789.3","3,877.9","3,877.9","3,730.2","569.78K","-1.28%"
"10/03/2018","3,838.5","3,858.2","3,897.6","3,769.6","463.56K","-1.27%"
"10/02/2018","3,887.7","3,936.9","3,956.6","3,848.4","294.03K","-1.25%"
"10/01/2018","3,936.9","4,035.4","4,104.3","3,927.1","677.87K","1.01%"
"09/28/2018","3,897.6","3,759.8","3,936.9","3,720.4","701.04K","3.12%"
"09/27/2018","3,779.5","3,789.3","3,799.1","3,740.1","297.45K","-0.26%"
"09/26/2018","3,789.3","3,799.1","3,877.9","3,789.3","339.79K","-1.79%"
"09/25/2018","3,858.2","3,789.3","3,868.0","3,759.8","483.89K","1.82%"
"09/24/2018","3,789.3","3,936.9","3,966.5","3,779.5","587.82K","1.32%"
"09/21/2018","3,740.1","3,543.2","3,740.1","3,543.2","633.02K","5.85%"
"09/20/2018","3,533.4","3,523.6","3,543.2","3,494.0","205.48K","0.28%"
"09/19/2018","3,523.6","3,523.6","3,592.5","3,503.9","225.86K","0.00%"
"09/18/2018","3,523.6","3,503.9","3,641.7","3,464.5","113.98K","0.28%"
"09/17/2018","3,513.7","3,543.2","3,592.5","3,513.7","141.53K","-0.83%"
"09/14/2018","3,543.2","3,641.7","3,641.7","3,543.2","93.69K","-1.64%"
"09/13/2018","3,602.3","3,562.9","3,641.7","3,562.9","137.73K","0.83%"
"09/12/2018","3,572.8","3,592.5","3,641.7","3,562.9","126.35K","0.28%"
"09/11/2018","3,562.9","3,562.9","3,592.5","3,503.9","161.69K","0.56%"
"09/10/2018","3,543.2","3,543.2","3,543.2","3,425.1","66.97K","1.12%"
"09/07/2018","3,503.9","3,543.2","3,592.5","3,503.9","145.81K","-1.38%"
"09/06/2018","3,553.1","3,553.1","3,602.3","3,553.1","76.93K","-0.55%"
"09/05/2018","3,572.8","3,641.7","3,641.7","3,562.9","119.40K","-1.89%"
"09/04/2018","3,641.7","3,671.2","3,681.0","3,562.9","43.56K","-0.80%"
"08/31/2018","3,671.2","3,671.2","3,671.2","3,622.0","88.92K","0.00%"
"08/30/2018","3,671.2","3,631.8","3,681.0","3,631.8","60.30K","1.08%"
"08/29/2018","3,631.8","3,641.7","3,681.0","3,631.8","169.83K","-0.54%"
"08/28/2018","3,651.5","3,690.9","3,690.9","3,641.7","51.16K","0.54%"
"08/27/2018","3,631.8","3,700.7","3,700.7","3,631.8","197.86K","-1.07%"
"08/24/2018","3,671.2","3,690.9","3,690.9","3,641.7","161.21K","0.00%"
"08/23/2018","3,671.2","3,700.7","3,740.1","3,671.2","143.96K","-0.80%"
"08/22/2018","3,700.7","3,749.9","3,749.9","3,690.9","98.16K","-1.05%"
"08/21/2018","3,740.1","3,651.5","3,740.1","3,651.5","71.28K","1.61%"
"08/20/2018","3,681.0","3,740.1","3,809.0","3,641.7","182.93K","-1.58%"
"08/17/2018","3,740.1","3,887.7","3,887.7","3,740.1","88.70K","0.53%"
"08/16/2018","3,720.4","3,651.5","3,789.3","3,651.5","28.27K","-0.26%"
"08/15/2018","3,730.2","3,838.5","3,887.7","3,720.4","274.99K","-3.32%"
"08/14/2018","3,858.2","3,838.5","3,907.4","3,828.7","286.29K","-1.26%"
"08/13/2018","3,907.4","3,936.9","3,936.9","3,838.5","131.29K","-0.25%"
"08/10/2018","3,917.2","3,996.0","3,996.0","3,838.5","172.29K","0.00%"
"08/09/2018","3,917.2","3,976.3","4,045.2","3,917.2","817.14K","3.38%"
"08/08/2018","3,789.3","3,749.9","3,828.7","3,720.4","170.69K","1.05%"
"08/07/2018","3,749.9","3,749.9","3,858.2","3,740.1","127.93K","-2.31%"
"08/06/2018","3,838.5","3,838.5","3,887.7","3,720.4","119.49K","3.17%"
"08/03/2018","3,720.4","3,651.5","3,838.5","3,651.5","236.70K","1.07%"
"08/02/2018","3,681.0","3,740.1","3,740.1","3,661.3","148.44K","-1.58%"
"08/01/2018","3,740.1","3,749.9","3,838.5","3,720.4","233.90K","-2.06%"
"07/31/2018","3,818.8","3,809.0","3,936.9","3,789.3","282.61K","-1.77%"
"07/30/2018","3,887.7","3,769.6","4,025.5","3,769.6","386.83K","3.13%"
"07/27/2018","3,769.6","3,553.1","3,838.5","3,553.1","275.00K","0.26%"
"07/26/2018","3,759.8","3,976.3","3,976.3","3,749.9","371.50K","1.06%"
"07/25/2018","3,720.4","3,484.2","3,720.4","3,484.2","611.21K","6.78%"
"07/24/2018","3,484.2","3,346.4","3,523.6","3,346.4","332.05K","5.67%"
"07/23/2018","3,297.2","3,543.2","3,543.2","3,297.2","113.86K","-6.94%"
"07/20/2018","3,543.2","3,543.2","3,543.2","3,444.8","153.24K","0.28%"
"07/19/2018","3,533.4","3,464.5","3,602.3","3,464.5","195.16K","-0.28%"
"07/18/2018","3,543.2","3,395.6","3,622.0","3,346.4","277.71K","4.35%"
"07/17/2018","3,395.6","3,435.0","3,435.0","3,346.4","129.19K","1.47%"
"07/16/2018","3,346.4","3,090.5","3,346.4","3,090.5","293.42K","6.92%"
"07/13/2018","3,129.9","3,169.2","3,169.2","3,100.3","163.69K","0.95%"
"07/12/2018","3,100.3","3,149.5","3,149.5","3,100.3","57.67K","-1.56%"
"07/11/2018","3,149.5","3,129.9","3,257.8","3,129.9","11.36K","-2.74%"
"07/10/2018","3,238.1","3,228.3","3,238.1","3,198.8","19.49K","0.30%"
"07/09/2018","3,228.3","3,120.0","3,238.1","3,120.0","26.48K","0.00%"
"07/06/2018","3,228.3","3,198.8","3,228.3","3,129.9","90.35K","3.47%"
"07/05/2018","3,120.0","3,238.1","3,238.1","3,120.0","31.75K","-3.35%"
"07/04/2018","3,228.3","3,149.5","3,248.0","3,120.0","47.02K","3.47%"
"07/03/2018","3,120.0","3,307.0","3,395.6","3,120.0","79.74K","-6.77%"
"07/02/2018","3,346.4","3,346.4","3,356.2","3,297.2","45.74K","-1.73%"
"06/29/2018","3,405.4","3,307.0","3,435.0","3,307.0","40.43K","0.29%"
"06/28/2018","3,395.6","3,464.5","3,464.5","3,326.7","49.25K","-1.15%"
"06/27/2018","3,435.0","3,444.8","3,444.8","3,336.5","46.82K","-0.28%"
"06/26/2018","3,444.8","3,474.3","3,484.2","3,366.1","10.03K","-0.85%"
"06/25/2018","3,474.3","3,464.5","3,484.2","3,395.6","63.99K","0.86%"
"06/22/2018","3,444.8","3,464.5","3,464.5","3,326.7","64.13K","0.00%"
"06/21/2018","3,444.8","3,513.7","3,513.7","3,316.9","38.20K","0.29%"
"06/20/2018","3,435.0","3,444.8","3,444.8","3,316.9","15.50K","5.12%"
"06/19/2018","3,267.7","3,494.0","3,494.0","3,267.7","83.03K","-6.48%"
"06/18/2018","3,494.0","3,444.8","3,533.4","3,415.3","62.02K","1.43%"
"06/15/2018","3,444.8","3,444.8","3,572.8","3,346.4","75.18K","2.94%"
"06/14/2018","3,346.4","3,533.4","3,533.4","3,346.4","28.68K","-3.95%"
"06/13/2018","3,484.2","3,444.8","3,494.0","3,444.8","52.91K","1.14%"
"06/12/2018","3,444.8","3,494.0","3,523.6","3,346.4","58.94K","-2.51%"
"06/11/2018","3,533.4","3,562.9","3,562.9","3,444.8","82.08K","-0.83%"
"06/08/2018","3,562.9","3,641.7","3,641.7","3,543.2","118.03K","-2.16%"
"06/07/2018","3,641.7","3,641.7","3,651.5","3,592.5","75.80K","0.82%"
"06/06/2018","3,612.1","3,592.5","3,631.8","3,543.2","113.34K","0.55%"
"06/05/2018","3,592.5","3,523.6","3,631.8","3,425.1","140.59K","4.89%"
