"Date","Price","Open","High","Low","Vol.","Change %"
"03/20/2017","3,444.8","3,336.5","3,494.0","3,326.7","990.83K","3.86%"
"03/17/2017","3,316.9","3,346.4","3,425.1","3,267.7","568.83K","2.12%"
"03/16/2017","3,248.0","3,139.7","3,248.0","3,061.0","471.57K","6.11%"
"03/15/2017","3,061.0","3,139.7","3,149.5","3,051.1","239.17K","-2.51%"
"03/14/2017","3,139.7","3,228.3","3,228.3","3,110.2","59.85K","0.31%"
"03/13/2017","3,129.9","3,120.0","3,139.7","3,100.3","118.93K","-0.93%"
"03/10/2017","3,159.4","3,120.0","3,277.5","3,120.0","313.34K","1.91%"
"03/09/2017","3,100.3","3,159.4","3,159.4","3,100.3","131.48K","-1.87%"
"03/08/2017","3,159.4","3,218.4","3,218.4","3,149.5","237.15K","-0.93%"
"03/07/2017","3,188.9","3,188.9","3,248.0","3,149.5","186.50K","0.00%"
"03/06/2017","3,188.9","3,080.6","3,257.8","3,070.8","383.97K","4.52%"
"03/03/2017","3,051.1","3,198.8","3,198.8","3,051.1","212.89K","-3.12%"
"03/02/2017","3,149.5","3,198.8","3,248.0","3,100.3","205.73K","0.00%"
"03/01/2017","3,149.5","3,316.9","3,316.9","3,090.5","301.06K","-5.05%"
"02/28/2017","3,316.9","3,277.5","3,316.9","3,267.7","595.68K","6.99%"
"02/27/2017","3,100.3","2,893.6","3,100.3","2,893.6","317.11K","6.78%"
"02/24/2017","2,903.5","3,001.9","3,110.2","2,893.6","677.71K","-6.35%"
"02/23/2017","3,100.3","3,159.4","3,316.9","3,100.3","429.77K","-4.55%"
"02/22/2017","3,248.0","3,494.0","3,494.0","3,218.4","323.64K","-5.71%"
"02/21/2017","3,444.8","3,346.4","3,543.2","3,346.4","487.01K","3.55%"
"02/20/2017","3,326.7","3,248.0","3,385.8","3,129.9","541.14K","-0.59%"
"02/17/2017","3,346.4","3,464.5","3,592.5","3,287.3","1.08M","-5.29%"
"02/16/2017","3,533.4","3,838.5","3,838.5","3,533.4","1.05M","-6.75%"
"02/15/2017","3,789.3","3,740.1","3,927.1","3,641.7","1.03M","1.58%"
"02/14/2017","3,730.2","3,740.1","3,986.1","3,641.7","1.34M","0.00%"
"02/13/2017","3,730.2","3,543.2","3,730.2","3,494.0","743.95K","6.76%"
"02/10/2017","3,494.0","3,435.0","3,533.4","3,336.5","713.94K","4.72%"
"02/09/2017","3,336.5","3,149.5","3,336.5","2,952.7","769.22K","6.94%"
"02/08/2017","3,120.0","3,061.0","3,149.5","3,061.0","167.19K","0.32%"
"02/07/2017","3,110.2","3,149.5","3,179.1","3,100.3","363.08K","-2.17%"
"02/06/2017","3,179.1","3,149.5","3,218.4","3,139.7","476.12K","0.94%"
"02/03/2017","3,149.5","3,100.3","3,248.0","3,100.3","531.44K","3.56%"
"02/02/2017","3,041.3","2,903.5","3,041.3","2,854.3","385.45K","6.92%"
"01/25/2017","2,844.4","2,677.1","2,844.4","2,677.1","615.35K","6.64%"
"01/24/2017","2,667.3","2,657.4","2,687.0","2,647.6","227.62K","0.37%"
"01/23/2017","2,657.4","2,618.1","2,657.4","2,588.5","87.73K","2.66%"
"01/20/2017","2,588.5","2,559.0","2,598.4","2,559.0","120.67K","1.15%"
"01/19/2017","2,559.0","2,509.8","2,559.0","2,490.1","223.95K","2.77%"
"01/18/2017","2,490.1","2,490.1","2,500.0","2,480.3","136.20K","0.00%"
"01/17/2017","2,490.1","2,480.3","2,500.0","2,460.6","50.28K","-0.40%"
"01/16/2017","2,500.0","2,529.5","2,529.5","2,440.9","69.43K","-0.78%"
"01/13/2017","2,519.6","2,500.0","2,529.5","2,470.4","88.91K","0.00%"
"01/12/2017","2,519.6","2,529.5","2,529.5","2,480.3","115.71K","0.00%"
"01/11/2017","2,519.6","2,490.1","2,529.5","2,480.3","207.91K","0.39%"
"01/10/2017","2,509.8","2,460.6","2,539.3","2,450.7","113.42K","2.82%"
"01/09/2017","2,440.9","2,460.6","2,470.4","2,431.1","109.17K","1.22%"
"01/06/2017","2,411.4","2,421.2","2,519.6","2,411.4","87.23K","-0.40%"
"01/05/2017","2,421.2","2,381.8","2,431.1","2,372.0","62.03K","1.65%"
"01/04/2017","2,381.8","2,470.4","2,470.4","2,381.8","58.11K","-3.59%"
"01/03/2017","2,470.4","2,480.3","2,559.0","2,450.7","50.49K","0.80%"
"12/30/2016","2,450.7","2,519.6","2,519.6","2,362.2","123.60K","3.75%"
"12/29/2016","2,362.2","2,421.2","2,450.7","2,322.8","98.33K","-4.76%"
"12/28/2016","2,480.3","2,568.8","2,608.2","2,480.3","369.49K","-6.66%"
"12/27/2016","2,657.4","2,736.2","2,736.2","2,657.4","117.91K","0.00%"
"12/26/2016","2,657.4","2,618.1","2,755.9","2,618.1","225.81K","1.50%"
"12/23/2016","2,618.1","2,765.7","2,765.7","2,559.0","463.43K","1.14%"
"12/22/2016","2,588.5","2,588.5","2,588.5","2,588.5","88.44K","6.91%"
"12/21/2016","2,421.2","2,421.2","2,421.2","2,421.2","65.49K","6.96%"
"12/20/2016","2,263.7","2,263.7","2,263.7","2,263.7","158.91K","6.98%"
"12/19/2016","2,116.1","1,988.2","2,116.1","1,988.2","83.90K","6.97%"
"12/16/2016","1,978.3","2,086.6","2,086.6","1,978.3","53.82K","-5.19%"
"12/15/2016","2,086.6","2,066.9","2,086.6","2,017.7","57.49K","0.95%"
"12/14/2016","2,066.9","1,968.5","2,066.9","1,968.5","34.41K","0.96%"
"12/13/2016","2,047.2","2,057.0","2,057.0","2,027.5","30.99K","-0.48%"
"12/12/2016","2,057.0","1,968.5","2,086.6","1,968.5","104.85K","-1.42%"
"12/09/2016","2,086.6","2,066.9","2,106.3","2,037.4","34.19K","-0.94%"
"12/08/2016","2,106.3","2,106.3","2,106.3","2,066.9","47.05K","1.91%"
"12/07/2016","2,066.9","2,106.3","2,116.1","2,066.9","37.27K","-1.87%"
"12/06/2016","2,106.3","2,135.8","2,135.8","2,027.5","44.78K","-1.38%"
"12/05/2016","2,135.8","2,007.8","2,185.0","2,007.8","60.23K","-0.46%"
"12/02/2016","2,145.6","2,165.3","2,175.2","2,145.6","47.37K","-0.91%"
"12/01/2016","2,165.3","2,145.6","2,185.0","2,135.8","32.35K","0.92%"
"11/30/2016","2,145.6","2,125.9","2,175.2","2,125.9","41.84K","-1.80%"
"11/29/2016","2,185.0","2,165.3","2,194.8","2,086.6","35.54K","-0.89%"
"11/28/2016","2,204.7","2,165.3","2,204.7","2,125.9","61.38K","1.82%"
"11/25/2016","2,165.3","2,194.8","2,194.8","2,165.3","43.76K","-1.34%"
"11/24/2016","2,194.8","2,194.8","2,204.7","2,185.0","35.84K","0.00%"
"11/23/2016","2,194.8","2,214.5","2,214.5","2,194.8","7.03K","0.00%"
"11/22/2016","2,194.8","2,185.0","2,204.7","2,165.3","41.18K","-0.45%"
"11/21/2016","2,204.7","2,214.5","2,234.2","2,165.3","59.26K","0.00%"
"11/18/2016","2,204.7","2,234.2","2,234.2","2,204.7","42.75K","-1.32%"
"11/17/2016","2,234.2","2,253.9","2,253.9","2,204.7","44.81K","-0.87%"
"11/16/2016","2,253.9","2,224.4","2,263.7","2,224.4","42.51K","0.44%"
"11/15/2016","2,244.1","2,224.4","2,263.7","2,214.5","29.28K","1.34%"
"11/14/2016","2,214.5","2,263.7","2,263.7","2,214.5","28.24K","-1.75%"
"11/11/2016","2,253.9","2,214.5","2,263.7","2,214.5","79.02K","1.78%"
"11/10/2016","2,214.5","2,185.0","2,253.9","2,185.0","37.68K","-1.75%"
"11/09/2016","2,253.9","2,224.4","2,263.7","2,185.0","77.21K","-0.43%"
"11/08/2016","2,263.7","2,312.9","2,312.9","2,185.0","19.89K","-2.13%"
"11/07/2016","2,312.9","2,263.7","2,322.8","2,263.7","12.33K","0.00%"
"11/04/2016","2,312.9","2,312.9","2,322.8","2,214.5","12.47K","0.00%"
"11/03/2016","2,312.9","2,224.4","2,362.2","2,185.0","32.83K","2.17%"
"11/02/2016","2,263.7","2,312.9","2,312.9","2,165.3","12.66K","-2.13%"
"11/01/2016","2,312.9","2,342.5","2,342.5","2,214.5","68.06K","0.00%"
"10/31/2016","2,312.9","2,283.4","2,312.9","2,253.9","43.71K","-1.26%"
"10/28/2016","2,342.5","2,362.2","2,372.0","2,204.7","34.17K","-0.83%"
"10/27/2016","2,362.2","2,312.9","2,362.2","2,312.9","2.53K","-0.41%"
"10/26/2016","2,372.0","2,342.5","2,372.0","2,312.9","13.56K","0.84%"
"10/25/2016","2,352.3","2,362.2","2,362.2","2,293.3","1.05K","-0.42%"
"10/24/2016","2,362.2","2,283.4","2,362.2","2,283.4","2.86K","0.00%"
"10/21/2016","2,362.2","2,362.2","2,411.4","2,263.7","50.43K","0.00%"
"10/20/2016","2,362.2","2,362.2","2,411.4","2,362.2","18.78K","-1.64%"
"10/19/2016","2,401.5","2,362.2","2,411.4","2,352.3","41.24K","-1.22%"
"10/18/2016","2,431.1","2,362.2","2,431.1","2,362.2","4.61K","2.92%"
"10/17/2016","2,362.2","2,460.6","2,460.6","2,362.2","13.54K","-4.00%"
"10/14/2016","2,460.6","2,362.2","2,519.6","2,362.2","65.86K","4.17%"
"10/13/2016","2,362.2","2,362.2","2,391.7","2,322.8","22.27K","0.00%"
"10/12/2016","2,362.2","2,312.9","2,362.2","2,312.9","15.14K","1.70%"
"10/11/2016","2,322.8","2,312.9","2,362.2","2,263.7","43.83K","0.43%"
"10/10/2016","2,312.9","2,431.1","2,440.9","2,312.9","35.77K","-5.24%"
"10/07/2016","2,440.9","2,283.4","2,440.9","2,214.5","63.37K","6.90%"
"10/06/2016","2,283.4","2,204.7","2,312.9","2,204.7","51.38K","-3.34%"
"10/05/2016","2,362.2","2,332.6","2,460.6","2,332.6","4.02K","0.84%"
"10/04/2016","2,342.5","2,362.2","2,362.2","2,342.5","16.40K","-0.83%"
"10/03/2016","2,362.2","2,362.2","2,372.0","2,352.3","84.13K","0.42%"
"09/30/2016","2,352.3","2,440.9","2,440.9","2,332.6","188.95K","-3.63%"
"09/29/2016","2,440.9","2,470.4","2,480.3","2,421.2","66.82K","-0.80%"
"09/28/2016","2,460.6","2,470.4","2,470.4","2,411.4","16.49K","2.04%"
"09/27/2016","2,411.4","2,490.1","2,490.1","2,411.4","35.16K","-3.16%"
"09/26/2016","2,490.1","2,460.6","2,490.1","2,460.6","14.08K","1.20%"
"09/23/2016","2,460.6","2,460.6","2,509.8","2,460.6","27.30K","0.00%"
"09/22/2016","2,460.6","2,460.6","2,460.6","2,460.6","125.99K","0.00%"
"09/21/2016","2,460.6","2,460.6","2,480.3","2,440.9","6.52K","-0.79%"
"09/20/2016","2,480.3","2,460.6","2,509.8","2,460.6","10.80K","-0.39%"
"09/19/2016","2,490.1","2,460.6","2,549.2","2,460.6","91.22K","1.20%"
"09/16/2016","2,460.6","2,362.2","2,460.6","2,362.2","65.89K","2.46%"
"09/15/2016","2,401.5","2,470.4","2,470.4","2,322.8","161.75K","-3.56%"
"09/14/2016","2,490.1","2,509.8","2,559.0","2,490.1","12.51K","-2.32%"
"09/13/2016","2,549.2","2,559.0","2,559.0","2,470.4","19.64K","-1.52%"
"09/12/2016","2,588.5","2,460.6","2,627.9","2,460.6","72.53K","5.20%"
"09/09/2016","2,460.6","2,460.6","2,559.0","2,362.2","167.65K","0.00%"
"09/08/2016","2,460.6","2,559.0","2,559.0","2,460.6","75.87K","-3.85%"
"09/07/2016","2,559.0","2,460.6","2,559.0","2,460.6","4.30K","4.00%"
"09/06/2016","2,460.6","2,460.6","2,559.0","2,460.6","187.30K","0.00%"
"09/05/2016","2,460.6","2,460.6","2,559.0","2,460.6","141.42K","-3.85%"
"09/01/2016","2,559.0","2,460.6","2,559.0","2,460.6","46.85K","4.00%"
"08/31/2016","2,460.6","2,559.0","2,559.0","2,460.6","228.96K","0.00%"
"08/30/2016","2,460.6","2,362.2","2,460.6","2,362.2","178.43K","4.17%"
"08/29/2016","2,362.2","2,460.6","2,460.6","2,362.2","43.95K","-4.00%"
"08/26/2016","2,460.6","2,362.2","2,460.6","2,362.2","56.36K","0.00%"
"08/25/2016","2,460.6","2,362.2","2,460.6","2,362.2","13.49K","0.00%"
"08/24/2016","2,460.6","2,362.2","2,460.6","2,362.2","9.50K","0.00%"
"08/23/2016","2,460.6","2,460.6","2,460.6","2,362.2","56.01K","4.17%"
"08/22/2016","2,362.2","2,460.6","2,460.6","2,362.2","22.48K","-4.00%"
"08/19/2016","2,460.6","2,559.0","2,559.0","2,460.6","10.96K","-3.85%"
"08/18/2016","2,559.0","2,460.6","2,559.0","2,460.6","73.71K","0.00%"
"08/17/2016","2,559.0","2,460.6","2,559.0","2,460.6","33.47K","4.00%"
"08/16/2016","2,460.6","2,559.0","2,657.4","2,460.6","70.15K","-3.85%"
"08/15/2016","2,559.0","2,657.4","2,657.4","2,559.0","56.95K","-3.70%"
"08/12/2016","2,657.4","2,657.4","2,657.4","2,559.0","62.80K","0.00%"
"08/11/2016","2,657.4","2,559.0","2,657.4","2,559.0","102.91K","3.85%"
"08/10/2016","2,559.0","2,460.6","2,559.0","2,362.2","116.03K","4.00%"
"08/09/2016","2,460.6","2,263.7","2,460.6","2,263.7","52.65K","4.17%"
"08/08/2016","2,362.2","2,263.7","2,460.6","2,263.7","55.75K","0.00%"
"08/05/2016","2,362.2","2,263.7","2,460.6","2,263.7","19.52K","0.00%"
"08/04/2016","2,362.2","2,460.6","2,460.6","2,362.2","94.95K","-4.00%"
"08/03/2016","2,460.6","2,460.6","2,559.0","2,460.6","93.10K","-3.85%"
"08/02/2016","2,559.0","2,559.0","2,657.4","2,460.6","114.39K","0.00%"
"08/01/2016","2,559.0","2,657.4","2,657.4","2,559.0","74.17K","-3.70%"
"07/29/2016","2,657.4","2,559.0","2,657.4","2,460.6","63.01K","3.85%"
"07/28/2016","2,559.0","2,559.0","2,657.4","2,559.0","25.35K","0.00%"
"07/27/2016","2,559.0","2,559.0","2,657.4","2,559.0","15.52K","0.00%"
"07/26/2016","2,559.0","2,559.0","2,559.0","2,559.0","47.12K","0.00%"
"07/25/2016","2,559.0","2,657.4","2,657.4","2,559.0","71.75K","-3.70%"
"07/22/2016","2,657.4","2,657.4","2,657.4","2,559.0","40.68K","0.00%"
"07/21/2016","2,657.4","2,755.9","2,755.9","2,657.4","39.30K","0.00%"
"07/20/2016","2,657.4","2,755.9","2,755.9","2,657.4","60.42K","0.00%"
"07/19/2016","2,657.4","2,657.4","2,755.9","2,657.4","91.10K","-3.57%"
"07/18/2016","2,755.9","2,755.9","2,755.9","2,657.4","43.00K","0.00%"
"07/15/2016","2,755.9","2,657.4","2,755.9","2,657.4","117.28K","3.71%"
"07/14/2016","2,657.4","2,755.9","2,854.3","2,657.4","29.60K","-3.57%"
"07/13/2016","2,755.9","2,657.4","2,755.9","2,657.4","85.61K","3.71%"
"07/12/2016","2,657.4","2,755.9","2,755.9","2,657.4","34.75K","-3.57%"
"07/11/2016","2,755.9","2,755.9","2,755.9","2,657.4","99.52K","0.00%"
"07/08/2016","2,755.9","2,755.9","2,755.9","2,657.4","97.78K","3.71%"
"07/07/2016","2,657.4","2,854.3","2,854.3","2,657.4","69.23K","-3.57%"
"07/06/2016","2,755.9","2,755.9","2,854.3","2,657.4","195.95K","0.00%"
"07/05/2016","2,755.9","2,755.9","2,854.3","2,657.4","145.03K","0.00%"
"07/04/2016","2,755.9","2,755.9","2,854.3","2,657.4","117.46K","0.00%"
"07/01/2016","2,755.9","2,755.9","2,854.3","2,657.4","23.98K","0.00%"
"06/30/2016","2,755.9","2,755.9","2,854.3","2,755.9","57.02K","0.00%"
"06/29/2016","2,755.9","2,854.3","2,854.3","2,755.9","26.41K","-3.45%"
"06/28/2016","2,854.3","2,755.9","2,854.3","2,755.9","6.45K","3.57%"
"06/27/2016","2,755.9","2,755.9","2,755.9","2,657.4","199.21K","0.00%"
"06/24/2016","2,755.9","2,755.9","2,755.9","2,657.4","279.26K","-3.45%"
"06/23/2016","2,854.3","2,755.9","2,854.3","2,755.9","45.00K","0.00%"
"06/22/2016","2,854.3","2,755.9","2,854.3","2,755.9","31.65K","0.00%"
"06/21/2016","2,854.3","2,755.9","2,854.3","2,755.9","52.78K","0.00%"
"06/20/2016","2,854.3","2,755.9","2,854.3","2,755.9","54.18K","3.57%"
"06/17/2016","2,755.9","2,755.9","2,854.3","2,755.9","139.80K","-3.45%"
"06/16/2016","2,854.3","2,854.3","2,952.7","2,755.9","194.20K","-3.33%"
"06/15/2016","2,952.7","2,854.3","2,952.7","2,854.3","160.00K","3.45%"
"06/14/2016","2,854.3","2,854.3","2,952.7","2,854.3","80.38K","0.00%"
"06/13/2016","2,854.3","2,854.3","2,854.3","2,755.9","195.04K","0.00%"
"06/10/2016","2,854.3","2,952.7","2,952.7","2,854.3","176.28K","-3.33%"
"06/09/2016","2,952.7","2,952.7","2,952.7","2,854.3","471.92K","0.00%"
"06/08/2016","2,952.7","2,952.7","2,952.7","2,854.3","47.40K","3.45%"
"06/07/2016","2,854.3","2,854.3","2,952.7","2,854.3","22.85K","0.00%"
"06/06/2016","2,854.3","2,952.7","2,952.7","2,854.3","50.94K","-3.33%"
"06/03/2016","2,952.7","2,952.7","2,952.7","2,854.3","50.92K","0.00%"
"06/02/2016","2,952.7","2,952.7","2,952.7","2,854.3","48.49K","3.45%"
"06/01/2016","2,854.3","2,952.7","2,952.7","2,854.3","77.88K","0.00%"
"05/31/2016","2,854.3","2,854.3","2,854.3","2,755.9","149.74K","3.57%"
"05/30/2016","2,755.9","2,755.9","2,854.3","2,755.9","32.30K","0.00%"
"05/27/2016","2,755.9","2,755.9","2,854.3","2,755.9","52.93K","-3.45%"
"05/26/2016","2,854.3","2,854.3","2,854.3","2,755.9","51.13K","0.00%"
"05/25/2016","2,854.3","2,854.3","2,952.7","2,755.9","21.42K","0.00%"
"05/24/2016","2,854.3","2,854.3","2,854.3","2,755.9","128.07K","-3.33%"
"05/23/2016","2,952.7","2,854.3","2,952.7","2,854.3","38.63K","0.00%"
"05/20/2016","2,952.7","2,755.9","2,952.7","2,755.9","84.92K","3.45%"
"05/19/2016","2,854.3","2,854.3","2,854.3","2,755.9","89.92K","3.57%"
"05/18/2016","2,755.9","2,854.3","2,952.7","2,755.9","58.27K","-3.45%"
"05/17/2016","2,854.3","2,952.7","2,952.7","2,755.9","30.07K","0.00%"
"05/16/2016","2,854.3","2,854.3","2,952.7","2,755.9","77.30K","0.00%"
"05/13/2016","2,854.3","2,854.3","2,854.3","2,755.9","37.80K","0.00%"
"05/12/2016","2,854.3","2,854.3","2,854.3","2,755.9","80.89K","3.57%"
"05/11/2016","2,755.9","2,854.3","2,854.3","2,755.9","76.20K","-3.45%"
"05/10/2016","2,854.3","2,854.3","2,952.7","2,854.3","16.44K","-3.33%"
"05/09/2016","2,952.7","2,854.3","2,952.7","2,854.3","92.58K","3.45%"
"05/06/2016","2,854.3","2,755.9","2,854.3","2,755.9","125.80K","3.57%"
"05/05/2016","2,755.9","2,755.9","2,952.7","2,755.9","34.59K","-3.45%"
"05/04/2016","2,854.3","2,952.7","2,952.7","2,854.3","47.58K","-3.33%"
"04/29/2016","2,952.7","2,854.3","2,952.7","2,854.3","69.08K","3.45%"
"04/28/2016","2,854.3","2,854.3","2,952.7","2,755.9","85.08K","0.00%"
"04/27/2016","2,854.3","2,854.3","2,952.7","2,755.9","94.00K","0.00%"
"04/26/2016","2,854.3","2,952.7","2,952.7","2,755.9","113.99K","0.00%"
"04/25/2016","2,854.3","2,952.7","2,952.7","2,755.9","47.23K","0.00%"
"04/22/2016","2,854.3","2,755.9","2,854.3","2,755.9","236.72K","-3.33%"
"04/21/2016","2,952.7","2,854.3","2,952.7","2,854.3","59.11K","3.45%"
"04/20/2016","2,854.3","2,952.7","2,952.7","2,854.3","78.90K","-3.33%"
"04/19/2016","2,952.7","2,952.7","3,051.1","2,854.3","261.20K","0.00%"
"04/15/2016","2,952.7","3,051.1","3,051.1","2,952.7","406.84K","3.45%"
"04/14/2016","2,854.3","2,755.9","2,854.3","2,755.9","271.53K","3.57%"
"04/13/2016","2,755.9","2,755.9","2,755.9","2,657.4","155.90K","3.71%"
"04/12/2016","2,657.4","2,854.3","2,854.3","2,657.4","114.89K","-6.90%"
"04/11/2016","2,854.3","2,755.9","2,854.3","2,657.4","427.43K","0.00%"
"04/08/2016","2,854.3","2,854.3","2,952.7","2,854.3","540.19K","-6.45%"
"04/07/2016","3,051.1","3,051.1","3,051.1","2,952.7","31.22K","0.00%"
"04/06/2016","3,051.1","3,051.1","3,051.1","2,952.7","109.76K","0.00%"
"04/05/2016","3,051.1","2,952.7","3,051.1","2,952.7","144.66K","3.33%"
"04/04/2016","2,952.7","3,051.1","3,149.5","2,952.7","114.62K","-3.23%"
"04/01/2016","3,051.1","3,051.1","3,149.5","3,051.1","298.29K","-3.12%"
"03/31/2016","3,149.5","3,051.1","3,248.0","3,051.1","468.26K","3.23%"
"03/30/2016","3,051.1","3,051.1","3,149.5","3,051.1","239.72K","-3.12%"
"03/29/2016","3,149.5","3,051.1","3,149.5","3,051.1","61.26K","3.23%"
"03/28/2016","3,051.1","3,051.1","3,149.5","3,051.1","132.59K","-3.12%"
"03/25/2016","3,149.5","3,149.5","3,248.0","3,051.1","164.64K","0.00%"
"03/24/2016","3,149.5","3,248.0","3,248.0","3,149.5","118.37K","-3.03%"
"03/23/2016","3,248.0","3,149.5","3,248.0","3,051.1","235.02K","3.13%"
"03/22/2016","3,149.5","3,248.0","3,248.0","3,051.1","478.35K","-3.03%"
"03/21/2016","3,248.0","3,346.4","3,346.4","3,149.5","271.55K","0.00%"
"03/18/2016","3,248.0","3,346.4","3,444.8","3,248.0","300.98K","-2.94%"
"03/17/2016","3,346.4","3,346.4","3,346.4","3,346.4","816.42K","6.25%"
"03/16/2016","3,149.5","3,149.5","3,248.0","3,051.1","303.18K","3.23%"
"03/15/2016","3,051.1","2,952.7","3,149.5","2,952.7","231.22K","-3.12%"
"03/14/2016","3,149.5","3,149.5","3,248.0","3,051.1","95.76K","0.00%"
"03/11/2016","3,149.5","3,149.5","3,149.5","3,051.1","72.43K","0.00%"
"03/10/2016","3,149.5","3,149.5","3,248.0","3,051.1","247.36K","0.00%"
"03/09/2016","3,149.5","3,051.1","3,149.5","2,952.7","213.12K","3.23%"
"03/08/2016","3,051.1","2,952.7","3,051.1","2,952.7","126.11K","3.33%"
"03/07/2016","2,952.7","2,952.7","3,051.1","2,952.7","305.10K","0.00%"
"03/04/2016","2,952.7","2,952.7","3,051.1","2,952.7","94.25K","-3.23%"
"03/03/2016","3,051.1","2,952.7","3,051.1","2,854.3","61.59K","3.33%"
"03/02/2016","2,952.7","2,952.7","3,051.1","2,854.3","130.21K","0.00%"
"03/01/2016","2,952.7","2,952.7","2,952.7","2,854.3","39.27K","3.45%"
"02/29/2016","2,854.3","2,854.3","2,952.7","2,854.3","68.14K","0.00%"
"02/26/2016","2,854.3","2,854.3","2,952.7","2,854.3","57.52K","-3.33%"
"02/25/2016","2,952.7","2,854.3","2,952.7","2,854.3","69.28K","3.45%"
"02/24/2016","2,854.3","2,854.3","2,952.7","2,854.3","80.04K","0.00%"
"02/23/2016","2,854.3","2,952.7","3,051.1","2,854.3","153.57K","-3.33%"
"02/22/2016","2,952.7","2,854.3","2,952.7","2,854.3","87.80K","3.45%"
"02/19/2016","2,854.3","2,854.3","2,854.3","2,755.9","81.85K","0.00%"
"02/18/2016","2,854.3","2,755.9","2,952.7","2,755.9","120.69K","0.00%"
"02/17/2016","2,854.3","2,755.9","2,854.3","2,755.9","53.55K","0.00%"
"02/16/2016","2,854.3","2,854.3","2,952.7","2,755.9","123.94K","0.00%"
"02/15/2016","2,854.3","2,854.3","2,854.3","2,755.9","46.47K","0.00%"
"02/05/2016","2,854.3","2,755.9","2,854.3","2,755.9","68.10K","3.57%"
"02/04/2016","2,755.9","2,854.3","2,854.3","2,755.9","39.89K","-3.45%"
"02/03/2016","2,854.3","2,755.9","2,854.3","2,657.4","87.88K","3.57%"
"02/02/2016","2,755.9","2,854.3","2,854.3","2,755.9","73.10K","-6.67%"
"02/01/2016","2,952.7","2,952.7","2,952.7","2,854.3","93.75K","0.00%"
"01/29/2016","2,952.7","2,952.7","3,051.1","2,854.3","347.59K","3.45%"
"01/28/2016","2,854.3","2,854.3","2,854.3","2,854.3","286.12K","3.57%"
"01/27/2016","2,755.9","2,755.9","2,755.9","2,755.9","151.95K","3.71%"
"01/26/2016","2,657.4","2,657.4","2,657.4","2,559.0","285.21K","3.85%"
"01/25/2016","2,559.0","2,460.6","2,559.0","2,460.6","294.42K","4.00%"
"01/22/2016","2,460.6","2,559.0","2,559.0","2,460.6","196.76K","-3.85%"
"01/21/2016","2,559.0","2,559.0","2,559.0","2,460.6","221.74K","0.00%"
"01/20/2016","2,559.0","2,657.4","2,657.4","2,559.0","238.87K","-3.70%"
"01/19/2016","2,657.4","2,657.4","2,755.9","2,657.4","81.89K","0.00%"
"01/18/2016","2,657.4","2,755.9","2,854.3","2,657.4","369.31K","-3.57%"
"01/15/2016","2,755.9","2,854.3","2,952.7","2,755.9","214.40K","-3.45%"
"01/14/2016","2,854.3","2,854.3","2,952.7","2,755.9","162.07K","-3.33%"
"01/13/2016","2,952.7","2,952.7","3,051.1","2,854.3","201.90K","0.00%"
"01/12/2016","2,952.7","2,755.9","2,952.7","2,755.9","214.74K","3.45%"
"01/11/2016","2,854.3","2,952.7","3,051.1","2,755.9","213.80K","-3.33%"
"01/08/2016","2,952.7","2,952.7","3,051.1","2,952.7","280.73K","-6.25%"
"01/07/2016","3,149.5","3,248.0","3,248.0","3,051.1","206.34K","-3.03%"
"01/06/2016","3,248.0","3,248.0","3,346.4","3,248.0","137.30K","-2.94%"
"01/05/2016","3,346.4","3,248.0","3,346.4","3,149.5","45.72K","0.00%"
"01/04/2016","3,346.4","3,346.4","3,444.8","3,248.0","61.40K","0.00%"
"12/31/2015","3,346.4","3,346.4","3,444.8","3,248.0","49.89K","0.00%"
"12/30/2015","3,346.4","3,346.4","3,444.8","3,346.4","154.58K","0.00%"
"12/29/2015","3,346.4","3,346.4","3,444.8","3,346.4","58.55K","0.00%"
"12/28/2015","3,346.4","3,444.8","3,444.8","3,248.0","111.99K","-2.86%"
"12/25/2015","3,444.8","3,346.4","3,444.8","3,346.4","147.21K","0.00%"
"12/24/2015","3,444.8","3,444.8","3,444.8","3,346.4","52.74K","2.94%"
"12/23/2015","3,346.4","3,444.8","3,543.2","3,346.4","125.53K","-5.55%"
"12/22/2015","3,543.2","3,346.4","3,543.2","3,346.4","49.24K","2.86%"
"12/21/2015","3,444.8","3,444.8","3,543.2","3,346.4","48.33K","0.00%"
"12/18/2015","3,444.8","3,543.2","3,543.2","3,444.8","28.74K","-2.78%"
"12/17/2015","3,543.2","3,444.8","3,641.7","3,444.8","122.08K","0.00%"
"12/16/2015","3,543.2","3,543.2","3,543.2","3,543.2","59.70K","0.00%"
"12/15/2015","3,543.2","3,543.2","3,543.2","3,444.8","38.24K","2.86%"
"12/14/2015","3,444.8","3,543.2","3,641.7","3,444.8","101.11K","-5.41%"
"12/11/2015","3,641.7","3,641.7","3,641.7","3,543.2","55.08K","0.00%"
"12/10/2015","3,641.7","3,641.7","3,641.7","3,543.2","60.44K","0.00%"
"12/09/2015","3,641.7","3,641.7","3,740.1","3,641.7","72.85K","-2.63%"
"12/08/2015","3,740.1","3,641.7","3,740.1","3,543.2","111.51K","0.00%"
"12/07/2015","3,740.1","3,641.7","3,740.1","3,641.7","30.81K","2.70%"
"12/04/2015","3,641.7","3,740.1","3,740.1","3,641.7","63.12K","-2.63%"
"12/03/2015","3,740.1","3,641.7","3,838.5","3,641.7","41.64K","0.00%"
